user_id,movie_id,rating,timestamp
142,644,5,2025-01-14 01:56:43.124363
142,998,3,2025-07-03 01:56:43.124363
142,270,1,2024-10-01 01:56:43.124363
142,501,5,2025-05-13 01:56:43.124363
142,33,2,2025-03-06 01:56:43.124363
142,428,2,2025-03-05 01:56:43.124363
142,220,1,2024-08-15 01:56:43.124363
142,665,2,2025-07-22 01:56:43.124363
143,849,1,2024-12-15 01:56:43.124363
143,735,3,2025-01-23 01:56:43.124363
143,250,1,2025-02-03 01:56:43.124363
143,188,4,2024-11-19 01:56:43.124363
143,733,5,2025-06-02 01:56:43.124363
143,112,4,2025-03-17 01:56:43.124363
143,634,1,2025-01-28 01:56:43.124363
143,794,3,2025-03-21 01:56:43.124363
143,489,5,2025-06-26 01:56:43.124363
143,293,3,2025-07-21 01:56:43.124363
143,755,4,2024-09-03 01:56:43.124363
143,30,2,2024-12-06 01:56:43.124363
143,432,4,2025-07-12 01:56:43.124363
143,861,3,2025-05-03 01:56:43.124363
143,75,3,2024-11-13 01:56:43.124363
143,449,5,2025-06-12 01:56:43.124363
143,604,5,2025-06-09 01:56:43.124363
143,708,1,2024-08-07 01:56:43.124363
143,852,1,2024-12-18 01:56:43.124363
144,472,2,2025-03-17 01:56:43.124363
144,613,2,2025-06-16 01:56:43.124363
144,258,4,2025-03-08 01:56:43.124363
144,584,4,2025-05-05 01:56:43.124363
144,731,5,2025-04-27 01:56:43.124363
144,108,5,2025-01-30 01:56:43.124363
144,891,5,2025-05-20 01:56:43.124363
144,508,5,2025-05-29 01:56:43.124363
144,614,2,2024-10-26 01:56:43.124363
144,849,2,2025-03-20 01:56:43.124363
144,778,2,2025-07-05 01:56:43.124363
144,988,3,2025-02-13 01:56:43.124363
144,234,5,2024-10-14 01:56:43.124363
144,638,4,2025-05-07 01:56:43.124363
144,309,2,2025-03-01 01:56:43.124363
144,553,5,2025-05-06 01:56:43.124363
144,161,4,2024-10-21 01:56:43.124363
144,836,2,2025-06-06 01:56:43.124363
144,351,3,2025-04-25 01:56:43.124363
144,628,4,2024-11-11 01:56:43.124363
144,208,2,2025-05-30 01:56:43.124363
144,102,4,2024-12-10 01:56:43.124363
144,591,1,2025-03-17 01:56:43.124363
144,378,1,2025-04-11 01:56:43.124363
144,383,2,2024-12-26 01:56:43.124363
144,855,3,2025-05-23 01:56:43.124363
144,446,4,2024-09-26 01:56:43.124363
144,668,2,2024-10-22 01:56:43.124363
144,972,2,2025-07-17 01:56:43.124363
144,42,4,2024-08-21 01:56:43.124363
144,648,1,2025-04-23 01:56:43.124363
144,893,4,2024-12-21 01:56:43.124363
144,912,3,2025-02-04 01:56:43.124363
144,285,5,2024-12-28 01:56:43.124363
144,555,3,2025-04-18 01:56:43.124363
144,797,1,2025-07-02 01:56:43.124363
144,495,5,2024-10-26 01:56:43.124363
144,981,4,2025-05-03 01:56:43.124363
144,851,4,2025-05-24 01:56:43.124363
144,630,3,2025-01-29 01:56:43.124363
144,70,1,2024-10-13 01:56:43.124363
144,150,4,2025-07-07 01:56:43.124363
144,27,3,2024-09-06 01:56:43.124363
144,926,3,2025-07-09 01:56:43.124363
144,577,4,2024-11-26 01:56:43.124363
144,909,5,2024-12-24 01:56:43.124363
144,546,1,2024-08-15 01:56:43.124363
144,704,2,2025-03-25 01:56:43.124363
145,956,4,2025-04-15 01:56:43.124363
145,323,2,2025-02-28 01:56:43.124363
145,947,4,2025-06-21 01:56:43.124363
145,902,4,2025-05-31 01:56:43.124363
145,3,4,2025-01-21 01:56:43.124363
145,364,2,2025-04-26 01:56:43.124363
145,501,5,2025-04-09 01:56:43.124363
145,585,2,2024-12-11 01:56:43.124363
145,976,2,2025-02-25 01:56:43.124363
145,421,4,2025-06-11 01:56:43.124363
145,850,3,2025-06-06 01:56:43.124363
145,259,4,2025-04-23 01:56:43.124363
145,45,3,2024-11-15 01:56:43.125361
145,598,2,2024-12-09 01:56:43.125361
145,709,4,2024-12-14 01:56:43.125361
145,747,4,2025-04-05 01:56:43.125361
145,595,2,2025-04-21 01:56:43.125361
145,977,4,2024-08-27 01:56:43.125361
145,571,2,2025-04-05 01:56:43.125361
145,637,5,2025-07-30 01:56:43.125361
145,785,1,2024-10-02 01:56:43.125361
145,393,2,2025-02-07 01:56:43.125361
145,83,2,2024-10-22 01:56:43.125361
145,957,2,2024-10-17 01:56:43.125361
145,677,4,2024-12-16 01:56:43.125361
145,759,4,2025-02-22 01:56:43.125361
145,761,2,2025-06-26 01:56:43.125361
146,622,3,2024-10-10 01:56:43.125361
146,450,5,2024-12-06 01:56:43.125361
146,535,2,2025-05-18 01:56:43.125361
146,25,4,2025-04-12 01:56:43.125361
146,196,2,2025-05-25 01:56:43.125361
146,446,5,2024-08-27 01:56:43.125361
146,163,5,2025-01-06 01:56:43.125361
146,748,3,2024-09-28 01:56:43.125361
146,298,2,2024-09-23 01:56:43.125361
146,707,2,2024-10-18 01:56:43.125361
146,88,1,2024-09-01 01:56:43.125361
146,12,4,2025-02-21 01:56:43.125361
146,592,2,2024-08-03 01:56:43.125361
146,604,1,2024-12-10 01:56:43.125361
146,637,3,2024-10-23 01:56:43.125361
146,301,1,2025-02-05 01:56:43.125361
146,798,5,2025-06-13 01:56:43.125361
146,60,5,2025-03-14 01:56:43.125361
146,795,3,2024-09-23 01:56:43.125361
146,835,5,2024-09-10 01:56:43.125361
146,391,2,2025-02-01 01:56:43.125361
146,597,1,2025-02-24 01:56:43.125361
146,183,4,2025-01-19 01:56:43.125361
146,18,1,2025-04-15 01:56:43.125361
146,245,4,2025-07-28 01:56:43.125361
146,382,1,2024-08-03 01:56:43.125361
146,349,2,2025-06-23 01:56:43.125361
146,881,3,2025-02-07 01:56:43.125361
146,697,2,2025-02-12 01:56:43.125361
146,191,4,2024-10-05 01:56:43.125361
146,168,4,2024-10-10 01:56:43.125361
146,295,2,2024-10-08 01:56:43.125361
146,317,1,2024-09-28 01:56:43.125361
146,826,2,2025-03-13 01:56:43.125361
146,890,3,2025-04-23 01:56:43.125361
146,787,1,2025-02-28 01:56:43.125361
146,623,3,2025-08-02 01:56:43.125361
146,741,5,2025-06-10 01:56:43.125361
146,695,2,2024-12-27 01:56:43.125361
146,407,3,2025-04-04 01:56:43.125361
146,836,4,2025-05-27 01:56:43.125361
146,199,2,2024-09-03 01:56:43.125361
146,43,3,2025-05-10 01:56:43.125361
146,786,2,2025-06-04 01:56:43.125361
146,243,4,2024-10-26 01:56:43.125361
146,709,3,2025-06-01 01:56:43.125361
147,767,3,2025-03-17 01:56:43.125361
147,674,3,2024-10-14 01:56:43.125361
147,1000,3,2025-05-19 01:56:43.125361
147,476,4,2024-12-31 01:56:43.125361
147,183,2,2025-07-30 01:56:43.125361
147,269,3,2024-10-05 01:56:43.125361
147,533,3,2024-11-01 01:56:43.125361
147,924,2,2024-08-18 01:56:43.125361
147,173,3,2025-03-12 01:56:43.125361
147,778,3,2025-05-25 01:56:43.125361
147,122,3,2025-06-26 01:56:43.125361
147,177,1,2025-05-29 01:56:43.125361
147,375,5,2025-05-09 01:56:43.125361
147,763,5,2025-02-24 01:56:43.125361
148,711,5,2025-05-21 01:56:43.125361
148,355,4,2025-06-12 01:56:43.125361
148,553,3,2024-08-14 01:56:43.125361
148,598,2,2024-12-25 01:56:43.125361
148,895,2,2025-08-02 01:56:43.125361
148,877,5,2025-06-12 01:56:43.125361
148,844,3,2025-03-19 01:56:43.125361
148,274,5,2024-11-28 01:56:43.125361
148,346,2,2024-12-11 01:56:43.125361
148,888,1,2025-05-10 01:56:43.125361
148,102,1,2025-01-20 01:56:43.125361
148,218,2,2024-11-04 01:56:43.125361
148,767,2,2024-10-09 01:56:43.125361
148,400,2,2024-08-23 01:56:43.125361
148,571,3,2025-01-08 01:56:43.125361
148,151,3,2025-07-25 01:56:43.125361
148,585,5,2024-12-06 01:56:43.125361
148,297,2,2025-02-13 01:56:43.125361
148,607,3,2024-12-19 01:56:43.125361
148,57,5,2024-08-10 01:56:43.125361
148,213,2,2024-11-19 01:56:43.125361
148,506,2,2025-01-22 01:56:43.125361
148,719,5,2024-09-14 01:56:43.125361
148,912,2,2025-05-28 01:56:43.125361
148,254,5,2025-01-28 01:56:43.125361
148,357,1,2025-06-13 01:56:43.125361
148,976,4,2025-04-28 01:56:43.125361
148,986,2,2025-05-14 01:56:43.125361
148,25,4,2024-12-06 01:56:43.125361
148,546,5,2024-08-18 01:56:43.125361
148,529,5,2025-06-04 01:56:43.125361
148,153,3,2025-01-27 01:56:43.125361
148,196,1,2024-08-05 01:56:43.125361
148,412,4,2025-06-10 01:56:43.125361
148,386,1,2025-01-10 01:56:43.125361
148,163,1,2025-06-27 01:56:43.125361
148,577,5,2024-12-01 01:56:43.125361
148,865,3,2024-10-13 01:56:43.125361
148,214,4,2025-06-05 01:56:43.125361
148,905,4,2025-07-27 01:56:43.125361
148,826,2,2024-12-27 01:56:43.125361
148,661,1,2025-03-11 01:56:43.125361
148,604,3,2024-12-18 01:56:43.125361
148,658,5,2025-01-23 01:56:43.125361
148,949,5,2024-11-27 01:56:43.125361
148,689,4,2025-01-14 01:56:43.125361
148,344,1,2024-11-15 01:56:43.125361
149,434,4,2025-07-27 01:56:43.125361
149,571,2,2025-07-23 01:56:43.125361
149,706,1,2025-06-17 01:56:43.125361
149,428,5,2024-11-15 01:56:43.125361
149,251,3,2025-01-15 01:56:43.125361
149,615,1,2025-05-14 01:56:43.125361
149,670,1,2025-05-17 01:56:43.125361
149,920,1,2025-07-01 01:56:43.125361
149,334,5,2025-04-11 01:56:43.125361
149,925,4,2025-07-09 01:56:43.125361
149,264,5,2024-09-16 01:56:43.125361
149,664,1,2025-04-12 01:56:43.125361
149,10,5,2025-01-27 01:56:43.125361
149,770,1,2024-08-31 01:56:43.125361
149,733,1,2024-11-04 01:56:43.125361
149,855,3,2024-12-10 01:56:43.125361
149,881,5,2024-11-11 01:56:43.125361
149,323,3,2024-12-02 01:56:43.125361
149,360,3,2024-11-14 01:56:43.125361
149,840,2,2025-02-12 01:56:43.125361
149,967,5,2025-02-20 01:56:43.125361
150,423,4,2024-08-10 01:56:43.125361
150,874,3,2025-04-10 01:56:43.125361
150,734,4,2025-06-15 01:56:43.125361
150,535,2,2024-12-22 01:56:43.125361
150,274,2,2025-07-17 01:56:43.125361
150,820,3,2025-06-04 01:56:43.125361
150,178,1,2024-09-02 01:56:43.125361
150,418,1,2024-12-02 01:56:43.125361
150,377,3,2024-08-21 01:56:43.125361
150,525,4,2025-03-31 01:56:43.125361
150,984,4,2025-05-29 01:56:43.125361
150,70,2,2025-02-17 01:56:43.125361
150,572,4,2025-07-31 01:56:43.125361
150,924,5,2024-10-11 01:56:43.125361
150,733,5,2024-09-11 01:56:43.125361
150,138,4,2024-11-06 01:56:43.125361
150,935,2,2024-10-04 01:56:43.125361
150,449,3,2025-07-01 01:56:43.125361
150,544,2,2024-09-05 01:56:43.125361
150,460,5,2025-05-24 01:56:43.125361
150,307,1,2024-09-11 01:56:43.125361
150,387,1,2025-05-26 01:56:43.125361
150,63,5,2025-07-27 01:56:43.125361
150,170,3,2024-08-11 01:56:43.125361
150,926,3,2024-11-28 01:56:43.125361
150,975,2,2024-08-21 01:56:43.125361
150,859,5,2025-07-02 01:56:43.125361
150,327,2,2025-06-20 01:56:43.125361
150,144,4,2024-10-02 01:56:43.125361
150,351,2,2025-04-14 01:56:43.125361
150,220,4,2025-01-14 01:56:43.125361
150,582,1,2024-12-17 01:56:43.125361
150,885,2,2024-12-09 01:56:43.125361
150,397,2,2024-08-15 01:56:43.125361
150,753,1,2024-10-24 01:56:43.125361
150,549,5,2024-09-01 01:56:43.125361
150,862,2,2025-01-21 01:56:43.125361
150,30,4,2024-11-17 01:56:43.125361
150,666,1,2025-01-29 01:56:43.125361
151,160,3,2025-06-20 01:56:43.125361
151,984,3,2024-09-22 01:56:43.125361
151,59,3,2025-06-27 01:56:43.125361
151,477,3,2024-09-22 01:56:43.125361
151,829,2,2024-09-12 01:56:43.125361
151,239,4,2025-07-16 01:56:43.125361
151,440,2,2025-03-24 01:56:43.125361
151,32,5,2025-03-29 01:56:43.125361
151,921,3,2024-12-27 01:56:43.125361
151,895,3,2025-04-27 01:56:43.125361
151,248,5,2025-01-08 01:56:43.125361
151,990,3,2024-08-24 01:56:43.125361
151,69,1,2025-03-16 01:56:43.125361
151,73,5,2024-12-05 01:56:43.125361
151,186,3,2025-04-07 01:56:43.125361
151,241,5,2025-07-05 01:56:43.125361
151,671,2,2024-12-11 01:56:43.125361
151,528,4,2024-09-01 01:56:43.125361
151,993,2,2024-10-06 01:56:43.125361
151,449,3,2025-06-19 01:56:43.125361
151,955,3,2025-06-30 01:56:43.125361
151,90,3,2024-09-10 01:56:43.125361
151,757,2,2025-01-31 01:56:43.125361
151,637,1,2024-10-20 01:56:43.125361
151,164,1,2025-02-10 01:56:43.125361
151,154,2,2024-09-07 01:56:43.125361
151,935,5,2025-06-29 01:56:43.125361
151,597,4,2025-01-24 01:56:43.125361
151,434,3,2024-09-26 01:56:43.125361
151,280,3,2024-09-29 01:56:43.125361
151,456,1,2025-05-26 01:56:43.125361
151,876,2,2024-11-12 01:56:43.125361
151,156,4,2025-01-23 01:56:43.125361
151,395,1,2024-11-02 01:56:43.125361
151,678,5,2024-12-12 01:56:43.125361
151,354,3,2024-11-30 01:56:43.125361
151,8,5,2025-04-22 01:56:43.125361
151,192,1,2025-06-29 01:56:43.125361
151,36,1,2024-10-09 01:56:43.125361
151,999,2,2025-03-01 01:56:43.125361
151,793,2,2025-06-05 01:56:43.125361
151,96,1,2025-04-03 01:56:43.125361
151,244,3,2025-07-28 01:56:43.125361
151,610,1,2025-01-05 01:56:43.125361
151,21,3,2024-08-08 01:56:43.125361
151,629,5,2025-04-30 01:56:43.125361
151,421,4,2024-10-07 01:56:43.125361
152,421,5,2024-09-08 01:56:43.125361
152,504,2,2025-01-19 01:56:43.125361
152,245,5,2025-01-01 01:56:43.125361
152,702,5,2025-05-07 01:56:43.125361
152,167,3,2025-04-14 01:56:43.125361
152,561,1,2025-02-12 01:56:43.125361
152,192,1,2024-09-25 01:56:43.125361
152,224,5,2024-08-14 01:56:43.125361
152,733,2,2024-11-26 01:56:43.125361
152,806,1,2024-09-14 01:56:43.125361
152,527,5,2024-10-30 01:56:43.125361
152,487,2,2025-05-07 01:56:43.125361
152,290,1,2025-03-24 01:56:43.125361
152,928,4,2025-02-05 01:56:43.125361
152,279,3,2025-01-23 01:56:43.125361
152,700,3,2025-03-30 01:56:43.125361
152,898,4,2024-09-25 01:56:43.125361
152,718,3,2024-08-07 01:56:43.125361
152,825,1,2025-04-27 01:56:43.125361
152,675,5,2025-05-13 01:56:43.125361
152,419,4,2024-12-03 01:56:43.125361
152,83,1,2024-08-28 01:56:43.125361
152,355,2,2024-12-29 01:56:43.125361
152,141,5,2024-10-18 01:56:43.125361
152,110,4,2024-10-17 01:56:43.125361
152,126,1,2025-06-26 01:56:43.125361
152,895,3,2024-08-15 01:56:43.125361
152,90,5,2025-05-24 01:56:43.125361
152,454,5,2024-11-04 01:56:43.125361
152,964,1,2024-08-14 01:56:43.125361
152,247,5,2024-10-28 01:56:43.125361
152,745,2,2024-12-05 01:56:43.125361
152,34,4,2024-08-17 01:56:43.125361
152,206,1,2024-12-14 01:56:43.125361
152,172,2,2024-08-12 01:56:43.125361
152,616,5,2024-09-06 01:56:43.125361
152,283,3,2025-04-01 01:56:43.125361
152,670,3,2024-12-09 01:56:43.125361
152,405,3,2025-07-24 01:56:43.125361
152,255,3,2025-04-22 01:56:43.125361
152,714,4,2025-02-11 01:56:43.125361
152,300,5,2025-03-07 01:56:43.125361
152,879,2,2025-02-11 01:56:43.125361
152,498,3,2025-02-05 01:56:43.125361
152,910,3,2024-11-03 01:56:43.125361
153,159,1,2024-10-09 01:56:43.125361
153,112,4,2025-03-27 01:56:43.125361
153,607,3,2025-04-08 01:56:43.125361
153,617,1,2024-11-01 01:56:43.125361
153,692,1,2025-01-02 01:56:43.125361
153,562,2,2025-02-28 01:56:43.125361
153,59,1,2024-10-13 01:56:43.125361
153,287,5,2025-04-13 01:56:43.125361
153,709,4,2025-01-26 01:56:43.125361
153,120,5,2025-07-27 01:56:43.125361
153,298,3,2024-09-11 01:56:43.125361
153,39,1,2024-09-04 01:56:43.125361
153,837,1,2025-01-13 01:56:43.125361
153,467,1,2024-08-30 01:56:43.125361
153,805,4,2025-07-31 01:56:43.125361
153,263,4,2025-01-23 01:56:43.125361
153,512,2,2025-01-02 01:56:43.125361
153,495,4,2024-09-17 01:56:43.125361
153,606,3,2025-07-18 01:56:43.125361
153,981,5,2025-07-19 01:56:43.125361
153,975,5,2024-10-11 01:56:43.125361
153,720,5,2024-09-11 01:56:43.125361
153,205,2,2025-03-01 01:56:43.125361
153,480,3,2025-04-11 01:56:43.125361
153,318,2,2025-02-26 01:56:43.125361
154,490,4,2024-11-21 01:56:43.125361
154,801,3,2025-07-26 01:56:43.125361
154,922,1,2024-08-29 01:56:43.125361
154,977,5,2024-11-12 01:56:43.125361
154,197,4,2025-01-06 01:56:43.125361
154,935,1,2025-03-02 01:56:43.125361
154,764,5,2024-11-10 01:56:43.125361
154,539,1,2025-05-02 01:56:43.125361
154,471,3,2025-01-31 01:56:43.125361
154,464,3,2025-07-10 01:56:43.125361
154,352,2,2025-04-28 01:56:43.125361
154,880,4,2025-04-26 01:56:43.125361
154,438,2,2025-02-16 01:56:43.125361
154,467,1,2024-12-14 01:56:43.125361
154,159,5,2025-07-13 01:56:43.125361
154,920,3,2024-08-31 01:56:43.125361
154,869,5,2025-02-18 01:56:43.125361
154,145,3,2024-09-22 01:56:43.125361
154,563,5,2025-06-09 01:56:43.125361
154,256,5,2025-08-02 01:56:43.125361
154,892,1,2024-11-10 01:56:43.125361
154,86,1,2025-05-25 01:56:43.125361
154,782,1,2024-08-20 01:56:43.125361
154,618,1,2024-10-26 01:56:43.125361
154,981,1,2025-01-15 01:56:43.125361
154,359,1,2024-11-30 01:56:43.125361
154,434,4,2025-01-14 01:56:43.125361
154,638,5,2025-07-11 01:56:43.125361
154,35,1,2024-09-23 01:56:43.125361
154,692,2,2025-03-09 01:56:43.125361
154,702,1,2025-02-18 01:56:43.125361
154,495,2,2024-12-23 01:56:43.125361
154,755,3,2024-11-28 01:56:43.125361
154,59,4,2025-06-03 01:56:43.125361
154,134,3,2025-06-28 01:56:43.125361
154,431,4,2025-06-03 01:56:43.125361
154,244,3,2025-06-30 01:56:43.125361
154,588,5,2024-09-17 01:56:43.125361
154,978,1,2025-02-16 01:56:43.125361
154,654,4,2025-01-09 01:56:43.125361
154,164,4,2025-07-25 01:56:43.125361
154,830,2,2025-03-16 01:56:43.125361
155,163,3,2025-07-06 01:56:43.125361
155,414,1,2024-12-28 01:56:43.125361
155,382,5,2025-07-25 01:56:43.125361
155,50,1,2025-06-08 01:56:43.125361
155,101,5,2024-10-17 01:56:43.125361
155,182,2,2024-08-15 01:56:43.125361
155,74,3,2025-01-06 01:56:43.125361
155,597,5,2024-10-01 01:56:43.125361
155,429,2,2024-11-03 01:56:43.125361
155,257,2,2024-08-31 01:56:43.125361
156,652,3,2024-11-03 01:56:43.125361
156,117,2,2024-09-25 01:56:43.125361
156,666,1,2025-01-21 01:56:43.125361
156,973,4,2025-04-02 01:56:43.125361
156,49,3,2025-01-16 01:56:43.125361
156,578,4,2024-09-05 01:56:43.125361
156,122,4,2025-05-24 01:56:43.125361
156,882,2,2024-08-05 01:56:43.125361
156,91,3,2024-11-30 01:56:43.125361
156,682,4,2025-05-27 01:56:43.125361
156,39,5,2024-08-21 01:56:43.125361
156,4,5,2024-12-11 01:56:43.125361
156,762,4,2025-03-15 01:56:43.125361
156,352,3,2025-04-23 01:56:43.125361
156,448,3,2024-11-24 01:56:43.125361
156,728,1,2024-11-17 01:56:43.125361
156,681,2,2025-04-12 01:56:43.125361
156,693,2,2024-09-20 01:56:43.125361
156,241,4,2025-04-21 01:56:43.125361
156,734,4,2024-11-10 01:56:43.125361
156,438,4,2025-01-03 01:56:43.125361
156,289,2,2025-03-13 01:56:43.125361
156,203,3,2025-03-10 01:56:43.125361
156,20,2,2025-05-04 01:56:43.125361
156,174,3,2024-11-11 01:56:43.125361
156,59,3,2024-11-23 01:56:43.125361
156,828,1,2024-09-16 01:56:43.125361
156,341,1,2024-08-23 01:56:43.125361
156,273,3,2024-12-18 01:56:43.125361
156,37,2,2024-09-13 01:56:43.125361
156,485,2,2024-09-24 01:56:43.125361
157,663,2,2024-10-02 01:56:43.125361
157,476,3,2024-11-18 01:56:43.125361
157,380,2,2025-06-24 01:56:43.125361
157,986,3,2024-09-25 01:56:43.125361
157,681,3,2025-04-01 01:56:43.125361
157,227,4,2024-09-08 01:56:43.125361
157,563,1,2025-05-23 01:56:43.125361
157,348,3,2024-08-14 01:56:43.125361
157,343,5,2024-09-24 01:56:43.125361
157,462,5,2025-03-02 01:56:43.125361
157,43,2,2024-11-28 01:56:43.125361
157,78,1,2025-05-11 01:56:43.125361
157,287,2,2025-03-11 01:56:43.125361
157,269,4,2025-04-12 01:56:43.125361
157,482,4,2024-12-24 01:56:43.125361
157,718,4,2025-04-11 01:56:43.125361
157,290,5,2025-02-23 01:56:43.125361
157,256,3,2025-05-25 01:56:43.125361
158,453,3,2025-03-09 01:56:43.125361
158,994,3,2025-02-24 01:56:43.125361
158,580,1,2024-11-03 01:56:43.125361
158,148,1,2024-11-19 01:56:43.125361
158,471,5,2024-10-20 01:56:43.125361
158,389,5,2024-11-15 01:56:43.125361
158,481,3,2024-10-24 01:56:43.125361
158,989,2,2025-06-03 01:56:43.125361
158,159,3,2024-10-20 01:56:43.125361
158,388,4,2025-02-03 01:56:43.125361
158,712,5,2024-09-20 01:56:43.125361
158,19,4,2025-06-29 01:56:43.125361
158,253,3,2025-05-24 01:56:43.125361
158,595,1,2025-03-25 01:56:43.125361
158,608,5,2025-05-01 01:56:43.125361
158,827,1,2024-12-18 01:56:43.125361
158,331,5,2025-04-09 01:56:43.125361
158,204,1,2024-12-18 01:56:43.125361
158,543,1,2025-07-25 01:56:43.125361
158,786,5,2025-07-03 01:56:43.125361
158,541,2,2024-09-25 01:56:43.125361
158,941,4,2025-07-20 01:56:43.125361
158,652,4,2025-02-06 01:56:43.125361
158,685,2,2025-06-17 01:56:43.125361
158,555,4,2025-02-17 01:56:43.125361
158,242,1,2025-05-05 01:56:43.125361
158,367,4,2025-02-16 01:56:43.126362
158,245,5,2025-01-06 01:56:43.126362
158,439,2,2024-09-15 01:56:43.126362
158,479,5,2025-02-08 01:56:43.126362
158,343,3,2025-05-06 01:56:43.126362
158,217,2,2025-05-31 01:56:43.126362
158,547,1,2025-04-14 01:56:43.126362
158,701,2,2024-11-30 01:56:43.126362
158,424,5,2024-11-10 01:56:43.126362
159,824,1,2024-10-29 01:56:43.126362
159,220,5,2025-04-03 01:56:43.126362
159,177,5,2025-06-01 01:56:43.126362
159,205,2,2025-02-01 01:56:43.126362
159,672,1,2025-04-24 01:56:43.126362
159,287,3,2025-06-27 01:56:43.126362
159,184,5,2024-09-12 01:56:43.126362
159,712,1,2024-11-29 01:56:43.126362
159,726,3,2025-01-26 01:56:43.126362
159,189,3,2024-12-12 01:56:43.126362
159,137,5,2025-05-30 01:56:43.126362
159,83,3,2024-12-07 01:56:43.126362
159,858,3,2025-01-06 01:56:43.126362
159,163,3,2024-10-28 01:56:43.126362
159,286,1,2024-10-18 01:56:43.126362
159,914,5,2025-05-30 01:56:43.126362
159,631,3,2025-01-24 01:56:43.126362
159,728,4,2025-04-23 01:56:43.126362
159,851,1,2025-07-17 01:56:43.126362
159,825,4,2025-01-23 01:56:43.126362
159,833,2,2025-04-12 01:56:43.126362
159,275,5,2025-02-24 01:56:43.126362
159,378,3,2024-08-18 01:56:43.126362
159,935,3,2024-08-13 01:56:43.126362
159,711,4,2025-01-23 01:56:43.126362
159,481,5,2024-08-12 01:56:43.126362
159,498,3,2025-03-28 01:56:43.126362
159,256,3,2025-04-27 01:56:43.126362
159,208,4,2025-06-25 01:56:43.126362
159,173,1,2025-02-01 01:56:43.126362
159,406,1,2025-05-15 01:56:43.126362
159,160,3,2024-12-17 01:56:43.126362
159,443,1,2025-02-04 01:56:43.126362
159,883,2,2024-08-12 01:56:43.126362
159,337,2,2025-04-13 01:56:43.126362
159,560,3,2025-04-21 01:56:43.126362
159,638,3,2025-03-09 01:56:43.126362
159,744,2,2025-02-01 01:56:43.126362
159,580,5,2024-12-12 01:56:43.126362
159,301,2,2025-01-11 01:56:43.126362
159,535,1,2024-10-15 01:56:43.126362
159,269,1,2024-08-07 01:56:43.126362
159,569,5,2025-07-15 01:56:43.126362
159,182,4,2025-05-19 01:56:43.126362
159,277,5,2024-08-24 01:56:43.126362
160,74,3,2024-09-27 01:56:43.126362
160,508,1,2024-12-18 01:56:43.126362
160,832,4,2025-05-27 01:56:43.126362
160,253,5,2025-04-30 01:56:43.126362
160,187,1,2024-11-29 01:56:43.126362
160,340,1,2025-07-19 01:56:43.126362
160,711,1,2025-05-10 01:56:43.126362
160,58,2,2025-02-13 01:56:43.126362
160,644,4,2024-08-30 01:56:43.126362
160,298,4,2024-10-29 01:56:43.126362
160,599,2,2024-11-08 01:56:43.126362
160,168,1,2025-06-15 01:56:43.126362
160,429,4,2025-02-17 01:56:43.126362
160,125,5,2025-02-24 01:56:43.126362
160,971,3,2025-05-12 01:56:43.126362
160,683,5,2025-07-18 01:56:43.126362
160,717,2,2025-07-23 01:56:43.126362
160,275,4,2024-11-15 01:56:43.126362
160,128,4,2024-08-06 01:56:43.126362
160,25,2,2025-02-05 01:56:43.126362
160,240,1,2025-07-30 01:56:43.126362
160,117,2,2025-04-09 01:56:43.126362
160,920,3,2025-02-25 01:56:43.126362
160,864,4,2025-05-20 01:56:43.126362
160,954,1,2025-03-05 01:56:43.126362
160,797,2,2024-11-26 01:56:43.126362
160,73,4,2025-07-08 01:56:43.126362
160,444,1,2024-08-14 01:56:43.126362
160,647,3,2024-10-10 01:56:43.126362
160,676,5,2024-12-02 01:56:43.126362
160,55,5,2025-06-20 01:56:43.126362
160,691,1,2024-12-28 01:56:43.126362
160,921,5,2025-07-09 01:56:43.126362
161,813,5,2024-10-29 01:56:43.126362
161,564,4,2024-09-05 01:56:43.126362
161,877,3,2025-06-16 01:56:43.126362
161,960,2,2024-12-02 01:56:43.126362
161,808,1,2024-11-25 01:56:43.126362
161,66,3,2025-06-07 01:56:43.126362
161,915,4,2024-12-21 01:56:43.126362
161,903,1,2025-05-11 01:56:43.126362
161,896,4,2024-08-12 01:56:43.126362
161,624,3,2025-03-11 01:56:43.126362
161,496,3,2025-06-29 01:56:43.126362
161,116,1,2024-08-28 01:56:43.126362
161,753,3,2024-12-29 01:56:43.126362
161,159,2,2024-12-17 01:56:43.126362
161,112,4,2025-05-15 01:56:43.126362
161,125,4,2024-09-06 01:56:43.126362
161,360,2,2025-07-30 01:56:43.126362
161,362,4,2025-07-28 01:56:43.126362
161,820,4,2024-08-08 01:56:43.126362
161,603,3,2024-10-02 01:56:43.126362
161,691,4,2024-08-05 01:56:43.126362
161,90,3,2025-07-17 01:56:43.126362
161,656,4,2025-06-16 01:56:43.126362
161,848,5,2024-12-10 01:56:43.126362
161,97,4,2024-09-08 01:56:43.126362
161,663,2,2025-02-01 01:56:43.126362
161,730,3,2024-10-29 01:56:43.126362
161,677,3,2025-05-23 01:56:43.126362
161,592,4,2025-04-20 01:56:43.126362
161,831,2,2024-10-25 01:56:43.126362
161,984,5,2024-11-14 01:56:43.126362
161,599,1,2024-10-30 01:56:43.126362
162,492,2,2025-06-03 01:56:43.126362
162,874,5,2024-09-27 01:56:43.126362
162,814,4,2024-11-23 01:56:43.126362
